content_final,score
 redheart redheart grinningfacewithsmilingeyes grinningfacewithsmilingeyes grinningfacewithsmilingeyes game nice one problem u want give diamond way is one problem this gam i give 4 star starstruck starstruck smilingfacewithhearteyes smilingfacewithhearteyes ,3
hard game,3
like thes game ok,3
noice game,3
super temple run,3
wow game very cool,3
rihanna dhdhuddh sjsjxh,3
game nice it hard,3
best,3
good,3
best game,3
nice game,3
good,3
game,3
think it best game kid,3
like game much is easy way reduce tiardness,3
is amazing game,3
nice game,3
wa cool,3
ssjej day wa thinking great time the 21st century the side fun exciting opportunity purchase the same way i a great day day i a bit about i received email address,3
fun,3
osm,3
 thumbsup ,3
we w,3
january,3
good,3
good,3
good game,3
good,3
time pas,3
 smilingfacewithsmilingeyes faceblowingakiss ,3
wonderful game,3
temple run my favorite gamei play game 6 year old,3
enjoy gamewhen l gone bored i play game lam telling it a boreing game sometime l get bore l play game,3
best to increase concentration,3
excellent game too good game luv game bullseye ,3
game absolutely incredible smilingfacewithhearteyes ,3
hiisa,3
love game,3
gshideomir,3
hi po,3
game ok,3
like game much,3
wow,3
good,3
simply superb,3
super time spend concentrated game,3
game wonderful,3
okay baby girl u want to that im excited this thought had chance have of that is one ,3
realy enjoy game love game,3
thik chu,3
wow eye yellowheart ,3
playstoro,3
is interesting game adventure,3
4 of 5 star finally added paid option take away add it worked control still suck sometimes they dont respond right this game a great time killer is fun play 4 of 5 star,3
aditya verma udit verma,3
physic galaxy sir ne bola hai reaction time ghatao isliye yahan aaya hoon,3
nice,3
nice game,3
qdyii dog kitchenknife cocktailglass babybottle beermug wineglass wineglass headphone headphone musicalkeyboard musicalkeyboard ,3
very interesting game it it many add pensiveface sadbutrelievedface pensiveface ,3
like game very interesting,3
am happy is try is wapking,3
exlint game,3
good game,3
gsyu mmm,3
like game,3
nice game,3
best gem hai na,3
love thes gameeeeeeee,3
game very nice,3
wow keep busy the time cherish it,3
fun exiting all,3
one the best game,3
good,3
is good,3
good game,3
nice game,3
good,3
nice,3
gdyjx im go 0 facesavoringfood ,3
pwoli game still happi smilingfacewithhearteyes ,3
sgho,3
good time pas game always alert mind,3
crazy,3
is great game if could make,3
following link,3
nice game,3
like game much,3
nivu smilingfacewithhearteyes smilingfacewithhearteyes smilingfacewithhearteyes ,3
nice game love but are lot ad pensiveface ,3
powil smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts ,3
sema,3
fun nothing,3
liked n love,3
are add still game awesome loved faceblowingakiss ,3
nise wwwwwwww,3
nice,3
love game an interesting game play also help increase power how to deal situation quickly one thing i hate this game the add otherwise an amazing game app ,3
lovly,3
nice app thumbsup thumbsup ,3
amazing although should add arrow control tilting a bit tense it amazing,3
is good game kid sparklingheart sparklingheart sparklingheart sparklingheart love game it bad place running thats i giving 4 star,3
good,3
ara bhai game download kar da,3
like game,3
good lag,3
game too good favourite pastime to playing temple run,3
good,3
game,3
super,3
like game alot everytime press something add than it is a great game grinningfacewithbigeyes ,3
dw,3
good app,3
game great,3
take time instaillg,3
good game,3
even,3
a interesting game,3
like game playing never feel bored very amazing,3
child hood,3
dont really much say it very entertaining course kid kid love game i find like quest coin other people may different opinion for i love it,3
wow,3
good,3
physic galaxy student pls reply,3
ashish arora army,3
super game,3
very buitiful game it river place,3
am playing game since long time good game,3
wa nice experience,3
almost perfect,3
super game,3
really great app 2 prob game 1 meny add i cant start playing add came 2 i at the middle the game start post logging idk please i hope guy fix but this apo really cool,3
anmazing game tooo much add make madd,3
have playing game year since 2019 never get old,3
liked game,3
nice game graphic be better,3
nice,3
superb,3
praveen kumar km,3
im so like game,3
mm,3
wa to rate 5 star i giving 4 star lot of ad the game,3
nice slightlysmilingface game play,3
pakoe sa mga cheater,3
game superb,3
love game ther ar many add before wa rope slide so one star low,3
nice app,3
very good,3
bad,3
just awesome game the reason giving 4 star because play many running game they also feel bad they lost thats i am giving 4 star also dont feel bad,3
much good,3
good,3
shish sarsar,3
thank for game,3
game fun,3
network,3
good,3
good game,3
good,3
good,3
nice game,3
great game,3
good,3
nice game interesting also please update because am bored seeing same stuff like branchesfire etc please update otherwise nice interesting game,3
good,3
very nice game thumbsup ,3
 kiss kiss kiss kiss kiss ,3
love game much,3
love app lot problem the ad there lot ad seem kinda irritating pls fix the problem guy,3
the person so freex,3
impress game most popular game the world,3
osma,3
nice game,3
good,3
hate game,3
exellent,3
good game,3
nice,3
loved game,3
like game,3
sunny raj,3
a good game,3
is nice app guess,3
mast game,3
like very much the game more struking dont many apps struking nice game if u change one problem would give it 5 star,3
is exalantent app,3
am beautiful i be,3
like a lot,3
ini game nya burem,3
like game little boring the oblects very good you running fast the object oming fast the problem is that thing very expensive buy,3
op bolte,3
super,3
good,3
parfet,3
game amazing nice,3
fun,3
nice app,3
nice game the ad come every time,3
super,3
good game,3
oh boi,3
good,3
game really good becuse free time can play ,3
bad,3
op thanks your game,3
yokonice game,3
faul game,3
nice,3
game very love game,3
love game winkingface heartsuit ,3
jgk,3
best aapsw,3
love game this game much add i love,3
best game,3
 okhand okhand okhand okhand okhand okhand okhand okhand okhand thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup thumbsup victoryhand victoryhand victoryhand victoryhand victoryhand victoryhand victoryhand victoryhand ,3
good game,3
bahut achca h,3
dilkushrrajut,3
nice,3
dg,3
bast time pas option,3
download game,3
like game,3
ugg,3
ty,3
temple run supper,3
bkm,3
stephania luimee,3
am loving so far i had game year,3
good,3
nice apk,3
the best app,3
iwould give a5star it endless,3
good,3
nice game,3
everything okay,3
gevegbr,3
like game,3
g iim,3
thinkfiryou,3
good,3
so interesting enjoyable,3
super game,3
good game,3
is nice game good moo,3
,3
too good smilingfacewithhearts ,3
really love game special move,3
good,3
cool game,3
nice game im exited,3
xxx,3
bikkikumarmandal,3
op game,3
gg,3
nice,3
good,3
mp u,3
 okhand okhand ,3
good,3
jeux,3
good relaxing game uf slightlysmilingface slightlysmilingface ,3
good graphices if have free time can enjoy game it graphic advantures the control not much good you want please update,3
bad,3
like game,3
know end how i killed demon,3
coz nothing,3
happy new year,3
nice thumbsup not best,3
very good,3
super,3
okay im you know really maneuver if youre going last long the game great game play know have to learn a little in order to come back,3
nostalgic the game need performance boost,3
childhood,3
game excellent i want thing this game thanks,3
super,3
nice game,3
awesome,3
am like game starstruck starstruck ,3
mayank rathia,3
game nice,3
purana bhalu khiladi,3
nice game,3
beautiful game,3
omg wanna cry see app cuz is fav game i so little loudlycryingface loudlycryingface cryingface cryingface ,3
a nice game play for time pas,3
tik tak op,3
phod,3
really nice when die game start is worst it start end it will fun many repeated and,3
good,3
nicee,3
,3
good,3
good appthankyou,3
nice game,3
ana sha,3
aiub bos,3
is nice game timepass game enjoy game huggingface smilingfacewithhearteyes ,3
derpsgh,3
game good,3
mst,3
kept very busy 10 year ago,3
good nice,3
is nice,3
nice game,3
game very supper doune play huggingface huggingface ,3
bbb,3
nice,3
is good game overall is add get the add fixed it be very nice game,3
nice,3
nice,3
tuta,3
good game thumbsup thumbsup ,3
wupih,3
fendastic game,3
good,3
good old fashioned,3
a good interesting game,3
ok,3
ok,3
superb app enjoy high end game,3
 smilingfacewithhearteyes ,3
good app play,3
ok,3
game very nice game facewithtongue facewithtongue twohearts ,3
miss game much like ugh childhood favorite game videogame ,3
nice game,3
jaseen khankhankahamakhamkhsnkshsnakhan,3
nice,3
super kissingfacewithsmilingeyes ,3
super,3
nice game,3
like game free fire tempel personrunning dashingaway run i hert pubg noon game tempel pubg sa b,3
okkkkkkkayyyyyy,3
vaibhav umesh kamble,3
hate,3
good experience,3
gafter beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes beamingfacewithsmilingeyes facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy facewithtearsofjoy ,3
a nice game smilingfacewithsunglasses constructionworker constructionworker constructionworker constructionworker ,3
thank game,3
like game,3
thanks for opportunity my love love too baby girl i be at like haha i wa wondering you question please feel free contact at any time,3
good my liking,3
ten he,3
dd,3
like so much think like bat i have good day i like hmm ok game not good nice best game ever made,3
dont like game,3
jay nirmal,3
a really good aap am enjoying,3
good,3
nice,3
love game,3
insane i want le ad cuz disturbs alot,3
vikrantsingj,3
mast game 6 ,3
deserves 5 sometimes glitch,3
like game much there one problem character at height rate make sure you make next part keep process minimum keep new character otherwise graphicscontrols everything awesome,3
asmara,3
amazing,3
panni,3
good or some thing missing i cant enjoy this,3
yamini,3
love running game,3
relaxing smilingfacewithsunglasses making nervous facewithtearsofjoy game,3
nice game app,3
good game there an problem can change side without moving mobile way a good game,3
kishanraj,3
is good game,3
good morning,3
like game im bored game i bored run monkey make this game interesting,3
thik thak hai,3
miss,3
good,3
nice,3
like very beautiful app smilingfacewithhearteyes smilingfacewithsmilingeyes grinningfacewithsmilingeyes ,3
is little difficult play,3
good,3
fun,3
ive playing long a i rememberit lost 1 star the jump very quickbut overall great,3
good,3
good game,3
thoughtfandisand,3
refb,3
wow,3
nice,3
super adventure game,3
cul need tp upgrade little am gettin tired it,3
yaseen ok jan,3
nice,3
temppe tun,3
very good,3
a good game,3
nice,3
nice game,3
kajal kumari,3
super app,3
good,3
is good app love when fell stress will play game,3
good,3
had,3
nice game good idea,3
nice game,3
good muslim,3
